datacreationdate,aqi,pm2.5_avg,pm10_avg,so2_avg
2019-09-05 13:00:00,415.8,123.2,246.4,30.8
2019-09-05 06:00:00,292.6,92.399994,123.2,30.8
2019-09-05 05:00:00,292.6,92.399994,123.2,30.8
2019-09-05 04:00:00,308.0,92.399994,138.59999,30.8
2019-09-05 03:00:00,385.0,123.2,154.0,30.8
2019-09-05 02:00:00,492.8,154.0,184.79999,15.4
2019-09-06 08:00:00,477.40000000000003,154.0,323.4,46.199997
2019-09-05 01:00:00,477.40000000000003,154.0,184.79999,15.4
2019-09-05 00:00:00,523.6,169.4,200.2,15.4
2019-09-06 07:00:00,477.40000000000003,154.0,354.19998,46.199997
2019-09-06 06:00:00,492.8,154.0,400.4,46.199997
2019-09-06 05:00:00,477.40000000000003,154.0,369.59998,46.199997
2019-09-05 12:00:00,415.8,123.2,231.0,30.8
2019-09-05 11:00:00,385.0,123.2,200.2,30.8
2019-09-06 04:00:00,446.6,138.59999,354.19998,46.199997
2019-09-05 10:00:00,400.40000000000003,123.2,200.2,30.8
2019-09-06 03:00:00,415.8,123.2,308.0,46.199997
2019-09-05 09:00:00,400.40000000000003,123.2,184.79999,30.8
2019-09-06 02:00:00,369.6,107.799995,277.19998,46.199997
2019-09-05 08:00:00,385.0,123.2,154.0,30.8
2019-09-06 01:00:00,323.40000000000003,92.399994,277.19998,46.199997
2019-09-05 07:00:00,338.8,107.799995,154.0,30.8
2019-09-06 00:00:00,308.0,92.399994,277.19998,46.199997
2019-09-03 23:00:00,523.6,123.2,292.6,15.4
2019-09-03 22:00:00,585.2,123.2,292.6,15.4
2019-09-03 21:00:00,631.4,138.59999,308.0,15.4
2019-09-04 23:00:00,508.2,154.0,200.2,15.4
2019-09-04 22:00:00,446.6,138.59999,169.4,15.4
2019-09-03 20:00:00,662.2,138.59999,323.4,15.4
2019-09-03 19:00:00,677.6,138.59999,323.4,15.4
2019-09-04 21:00:00,446.6,138.59999,169.4,15.4
2019-09-04 20:00:00,446.6,138.59999,169.4,15.4
2019-09-04 19:00:00,492.8,154.0,169.4,15.4
2019-09-03 18:00:00,646.8000000000001,138.59999,323.4,15.4
2019-09-04 18:00:00,600.6,184.79999,200.2,15.4
2019-09-03 17:00:00,600.6,138.59999,323.4,15.4
2019-09-03 16:00:00,539.0,138.59999,323.4,15.4
2019-09-04 17:00:00,616.0,184.79999,215.59999,15.4
2019-09-03 15:00:00,492.8,154.0,308.0,15.4
2019-09-04 16:00:00,847.0,261.8,215.59999,15.4
2019-09-03 14:00:00,492.8,154.0,308.0,15.4
2019-09-04 15:00:00,939.4,308.0,215.59999,15.4
2019-09-04 14:00:00,770.0,231.0,215.59999,15.4
2019-09-04 13:00:00,600.6,184.79999,231.0,15.4
2019-09-04 12:00:00,231.0,77.0,231.0,15.4
2019-09-04 11:00:00,231.0,77.0,231.0,15.4
2019-09-04 10:00:00,200.20000000000002,61.6,215.59999,15.4
2019-09-04 09:00:00,200.20000000000002,61.6,200.2,15.4
2019-09-04 08:00:00,246.4,77.0,200.2,15.4
2019-09-04 07:00:00,246.4,77.0,200.2,15.4
2019-09-04 06:00:00,231.0,77.0,200.2,15.4
2019-09-04 05:00:00,246.4,61.6,215.59999,15.4
2019-09-04 04:00:00,277.2,61.6,200.2,15.4
2019-09-04 03:00:00,292.6,77.0,215.59999,15.4
2019-09-04 02:00:00,354.2,92.399994,215.59999,15.4
2019-09-04 01:00:00,415.8,107.799995,231.0,15.4
2019-09-04 00:00:00,477.40000000000003,123.2,261.8,15.4
2019-09-02 23:00:00,631.4,200.2,261.8,61.6
2019-09-02 22:00:00,646.8000000000001,200.2,277.19998,61.6
2019-09-02 21:00:00,646.8000000000001,200.2,292.6,61.6
2019-09-02 20:00:00,646.8000000000001,200.2,308.0,61.6
2019-09-02 19:00:00,677.6,215.59999,308.0,61.6
2019-09-02 18:00:00,723.8000000000001,215.59999,323.4,61.6
2019-09-02 17:00:00,816.2,261.8,338.8,61.6
2019-09-02 16:00:00,970.2,323.4,369.59998,61.6
2019-09-02 15:00:00,1031.8,338.8,385.0,61.6
2019-09-02 14:00:00,1047.2,338.8,400.4,61.6
2019-09-02 13:00:00,939.4,292.6,369.59998,61.6
2019-09-02 12:00:00,646.8000000000001,200.2,323.4,61.6
2019-09-02 11:00:00,616.0,184.79999,292.6,61.6
2019-09-03 13:00:00,477.40000000000003,154.0,292.6,30.8
2019-09-02 10:00:00,508.2,154.0,246.4,61.6
2019-09-03 12:00:00,446.6,138.59999,261.8,30.8
2019-09-02 09:00:00,446.6,138.59999,231.0,61.6
2019-09-03 11:00:00,415.8,123.2,231.0,30.8
2019-09-03 10:00:00,354.2,107.799995,215.59999,30.8
2019-09-02 08:00:00,431.2,138.59999,215.59999,61.6
2019-09-03 09:00:00,292.6,92.399994,215.59999,30.8
2019-09-02 07:00:00,415.8,123.2,215.59999,61.6
2019-09-02 06:00:00,415.8,123.2,200.2,61.6
2019-09-03 08:00:00,261.8,77.0,231.0,30.8
2019-09-03 07:00:00,277.2,77.0,215.59999,30.8
2019-09-02 05:00:00,415.8,123.2,200.2,61.6
2019-09-03 06:00:00,308.0,92.399994,215.59999,30.8
2019-09-03 05:00:00,385.0,123.2,200.2,30.8
2019-09-03 04:00:00,446.6,138.59999,200.2,30.8
2019-09-03 03:00:00,492.8,154.0,200.2,30.8
2019-09-03 02:00:00,523.6,169.4,200.2,30.8
2019-09-03 01:00:00,585.2,184.79999,215.59999,61.6
2019-09-03 00:00:00,631.4,200.2,246.4,61.6
2019-09-01 23:00:00,508.2,154.0,277.19998,30.8
2019-09-01 22:00:00,492.8,154.0,277.19998,30.8
2019-09-01 21:00:00,523.6,169.4,292.6,30.8
2019-09-01 20:00:00,569.8000000000001,184.79999,308.0,30.8
2019-09-01 19:00:00,631.4,200.2,338.8,30.8
2019-09-01 18:00:00,662.2,200.2,354.19998,30.8
2019-09-01 17:00:00,693.0,215.59999,369.59998,30.8
2019-09-01 16:00:00,739.2,231.0,354.19998,30.8
2019-09-01 15:00:00,816.2,261.8,369.59998,30.8
2019-09-01 14:00:00,862.4,277.19998,369.59998,30.8
2019-09-01 13:00:00,862.4,277.19998,369.59998,30.8
2019-09-01 12:00:00,816.2,261.8,369.59998,30.8
2019-09-01 11:00:00,785.4,246.4,385.0,30.8
2019-09-01 10:00:00,800.8000000000001,246.4,385.0,30.8
2019-09-01 09:00:00,785.4,246.4,385.0,30.8
2019-09-01 08:00:00,800.8000000000001,246.4,400.4,30.8
2019-09-01 07:00:00,800.8000000000001,246.4,400.4,30.8
2019-09-01 06:00:00,831.6,261.8,400.4,30.8
2019-09-01 05:00:00,877.8000000000001,277.19998,415.8,30.8
2019-09-01 04:00:00,877.8000000000001,277.19998,431.19998,30.8
2019-09-01 03:00:00,877.8000000000001,277.19998,431.19998,30.8
2019-09-01 02:00:00,831.6,261.8,415.8,30.8
2019-09-01 01:00:00,831.6,261.8,400.4,30.8
2019-09-01 00:00:00,847.0,261.8,415.8,30.8
2019-09-02 04:00:00,431.2,138.59999,215.59999,61.6
2019-09-02 03:00:00,477.40000000000003,154.0,231.0,61.6
2019-09-02 02:00:00,1016.4,154.0,261.8,61.6
2019-09-02 01:00:00,523.6,169.4,277.19998,
2019-09-02 00:00:00,539.0,169.4,277.19998,30.8
2019-08-31 23:00:00,847.0,261.8,431.19998,30.8
2019-08-31 22:00:00,862.4,277.19998,446.59998,30.8
2019-08-31 21:00:00,939.4,261.8,446.59998,30.8
2019-08-31 20:00:00,1031.8,261.8,431.19998,30.8
2019-08-31 19:00:00,1093.4,246.4,415.8,30.8
2019-08-30 23:00:00,1093.4,261.8,431.19998,30.8
2019-08-30 22:00:00,1139.6000000000001,277.19998,462.0,30.8
2019-08-30 21:00:00,1139.6000000000001,292.6,477.4,30.8
2019-08-30 20:00:00,1139.6000000000001,323.4,508.19998,30.8
2019-08-30 19:00:00,1139.6000000000001,354.19998,539.0,30.8
2019-08-30 18:00:00,1139.6000000000001,385.0,554.39996,30.8
2019-08-30 17:00:00,1093.4,369.59998,539.0,30.8
2019-08-30 16:00:00,970.2,308.0,523.6,30.8
2019-08-30 15:00:00,877.8000000000001,277.19998,523.6,30.8
2019-08-30 14:00:00,877.8000000000001,277.19998,523.6,30.8
2019-08-30 13:00:00,862.4,277.19998,523.6,30.8
2019-08-30 12:00:00,847.0,261.8,539.0,30.8
2019-08-30 11:00:00,831.6,261.8,508.19998,30.8
2019-08-30 10:00:00,800.8000000000001,246.4,477.4,30.8
2019-08-31 18:00:00,1093.4,246.4,415.8,30.8
2019-08-31 17:00:00,1093.4,292.6,415.8,30.8
2019-08-31 16:00:00,1093.4,338.8,446.59998,30.8
2019-08-31 15:00:00,1124.2,369.59998,492.8,30.8
2019-08-31 14:00:00,1185.8,400.4,508.19998,30.8
2019-08-31 13:00:00,1139.6000000000001,385.0,508.19998,30.8
2019-08-31 12:00:00,1062.6000000000001,354.19998,492.8,30.8
2019-08-31 11:00:00,1001.0,323.4,477.4,30.8
2019-08-31 10:00:00,924.0,292.6,462.0,30.8
2019-08-31 09:00:00,877.8000000000001,277.19998,446.59998,30.8
2019-08-31 08:00:00,847.0,261.8,431.19998,30.8
2019-08-31 07:00:00,816.2,261.8,400.4,30.8
2019-08-31 06:00:00,831.6,261.8,385.0,30.8
2019-08-31 05:00:00,862.4,261.8,385.0,30.8
2019-08-31 04:00:00,908.6,292.6,369.59998,30.8
2019-08-31 03:00:00,924.0,292.6,369.59998,30.8
2019-08-31 02:00:00,908.6,292.6,385.0,30.8
2019-08-31 01:00:00,939.4,277.19998,400.4,30.8
2019-08-31 00:00:00,985.6,261.8,415.8,30.8
2019-08-29 23:00:00,785.4,246.4,462.0,30.8
2019-08-29 22:00:00,770.0,231.0,446.59998,30.8
2019-08-29 21:00:00,723.8000000000001,231.0,415.8,30.8
2019-08-29 20:00:00,723.8000000000001,215.59999,431.19998,30.8
2019-08-29 19:00:00,693.0,184.79999,415.8,30.8
2019-08-29 18:00:00,662.2,184.79999,415.8,30.8
2019-08-29 17:00:00,616.0,184.79999,400.4,30.8
2019-08-29 16:00:00,677.6,215.59999,385.0,30.8
2019-08-29 15:00:00,677.6,200.2,369.59998,30.8
2019-08-29 14:00:00,,,354.19998,30.8
2019-08-29 13:00:00,446.6,138.59999,354.19998,30.8
2019-08-29 12:00:00,431.2,138.59999,338.8,30.8
2019-08-29 11:00:00,415.8,123.2,338.8,30.8
2019-08-29 10:00:00,400.40000000000003,123.2,308.0,30.8
2019-08-29 09:00:00,431.2,138.59999,308.0,30.8
2019-08-29 08:00:00,431.2,138.59999,292.6,30.8
2019-08-29 07:00:00,415.8,123.2,292.6,30.8
2019-08-29 06:00:00,415.8,123.2,292.6,30.8
2019-08-29 05:00:00,431.2,138.59999,308.0,30.8
2019-08-29 04:00:00,431.2,138.59999,308.0,30.8
2019-08-29 03:00:00,431.2,138.59999,292.6,30.8
2019-08-29 02:00:00,477.40000000000003,138.59999,292.6,30.8
2019-08-29 01:00:00,569.8000000000001,169.4,277.19998,30.8
2019-08-30 09:00:00,754.6,231.0,446.59998,30.8
2019-08-30 08:00:00,754.6,231.0,431.19998,30.8
2019-08-30 07:00:00,754.6,231.0,431.19998,30.8
2019-08-30 06:00:00,770.0,231.0,415.8,30.8
2019-08-30 05:00:00,770.0,231.0,431.19998,30.8
2019-08-30 04:00:00,739.2,231.0,415.8,30.8
2019-08-30 03:00:00,739.2,215.59999,431.19998,30.8
2019-08-30 02:00:00,723.8000000000001,215.59999,446.59998,30.8
2019-08-30 01:00:00,754.6,215.59999,477.4,30.8
2019-08-30 00:00:00,739.2,231.0,462.0,30.8
2019-08-27 23:00:00,569.8000000000001,184.79999,277.19998,30.8
2019-08-27 22:00:00,600.6,184.79999,292.6,30.8
2019-08-27 21:00:00,677.6,215.59999,338.8,30.8
2019-08-27 20:00:00,754.6,231.0,369.59998,30.8
2019-08-27 19:00:00,816.2,246.4,385.0,30.8
2019-08-27 18:00:00,877.8000000000001,277.19998,431.19998,46.199997
2019-08-27 17:00:00,908.6,292.6,415.8,30.8
